id,block,trial,blocktype,deviance,laterality,stim,trialtype,trialcode
1,10,1,1,1,left,LAX2,glostd,100
1,10,2,1,1,left,LAX2,glostd,100
1,10,3,1,1,left,LAX2,glostd,100
1,10,4,1,1,left,LAX2,glostd,100
1,10,5,1,1,left,LAX2,glostd,100
1,10,6,1,1,left,LAX2,glostd,100
1,10,7,1,1,left,LAX2,glostd,100
1,10,8,1,1,left,LAX2,glostd,100
1,10,9,1,1,left,LAX2,glostd,100
1,10,10,1,1,left,LAX2,glostd,100
1,10,11,1,1,left,LAX2,glostd,100
1,10,12,1,1,left,LAX2,glostd,100
1,10,13,1,1,left,LAX2,glostd,100
1,10,14,1,1,left,LAX2,glostd,100
1,10,15,1,1,left,LAX2,glostd,100
1,10,16,1,1,left,LAX2,glostd,101
1,10,17,1,1,left,LAX2,glostd,102
1,10,18,1,1,left,LAX2,glostd,103
1,10,19,1,1,left,LAX2,glostd,104
1,10,20,1,1,left,LAY2,glodev,120
1,10,21,1,1,left,LAX2,glostd,101
1,10,22,1,1,left,LAX2,glostd,102
1,10,23,1,1,left,LAX1,glodev,110
1,10,24,1,1,left,LAX1,glodev,110
1,10,25,1,1,left,LAX1,glodev,110
1,10,26,1,1,left,LAX2,glostd,101
1,10,27,1,1,left,LAX2,glostd,102
1,10,28,1,1,left,LAX1,glodev,110
1,10,29,1,1,left,LAX2,glostd,101
1,10,30,1,1,left,LAX2,glostd,102
1,10,31,1,1,left,LAX2,glostd,103
1,10,32,1,1,left,LAX1,glodev,110
1,10,33,1,1,left,LAX2,glostd,101
1,10,34,1,1,left,LAX2,glostd,102
1,10,35,1,1,left,LAX2,glostd,103
1,10,36,1,1,left,LAY2,glodev,120
1,10,37,1,1,left,LAX2,glostd,101
1,10,38,1,1,left,LAX2,glostd,102
1,10,39,1,1,left,LAX1,glodev,110
1,10,40,1,1,left,LAX2,glostd,101
1,10,41,1,1,left,LAX2,glostd,102
1,10,42,1,1,left,LAX2,glostd,103
1,10,43,1,1,left,LAX2,glostd,104
1,10,44,1,1,left,LAX1,glodev,110
1,10,45,1,1,left,LAX2,glostd,101
1,10,46,1,1,left,LAX2,glostd,102
1,10,47,1,1,left,LAX2,glostd,103
1,10,48,1,1,left,LAY2,glodev,120
1,10,49,1,1,left,LAY2,glodev,120
1,10,50,1,1,left,LAX2,glostd,101
1,10,51,1,1,left,LAX2,glostd,102
1,10,52,1,1,left,LAX2,glostd,103
1,10,53,1,1,left,LAX2,glostd,104
1,10,54,1,1,left,LAX1,glodev,110
1,10,55,1,1,left,LAX2,glostd,101
1,10,56,1,1,left,LAX2,glostd,102
1,10,57,1,1,left,LAX1,glodev,110
1,10,58,1,1,left,LAX2,glostd,101
1,10,59,1,1,left,LAX2,glostd,102
1,10,60,1,1,left,LAX2,glostd,103
1,10,61,1,1,left,LAY2,glodev,120
1,10,62,1,1,left,LAX2,glostd,101
1,10,63,1,1,left,LAX2,glostd,102
1,10,64,1,1,left,LAX1,glodev,110
1,10,65,1,1,left,LAX1,glodev,110
1,10,66,1,1,left,LAX2,glostd,101
1,10,67,1,1,left,LAX2,glostd,102
1,10,68,1,1,left,LAX2,glostd,103
1,10,69,1,1,left,LAX1,glodev,110
1,10,70,1,1,left,LAX2,glostd,101
1,10,71,1,1,left,LAX2,glostd,102
1,10,72,1,1,left,LAX2,glostd,103
1,10,73,1,1,left,LAX2,glostd,104
1,10,74,1,1,left,LAY2,glodev,120
1,10,75,1,1,left,LAY2,glodev,120
1,10,76,1,1,left,LAX2,glostd,101
1,10,77,1,1,left,LAX2,glostd,102
1,10,78,1,1,left,LAX2,glostd,103
1,10,79,1,1,left,LAX2,glostd,104
1,10,80,1,1,left,LAY2,glodev,120
1,10,81,1,1,left,LAX2,glostd,101
1,10,82,1,1,left,LAX2,glostd,102
1,10,83,1,1,left,LAX2,glostd,103
1,10,84,1,1,left,LAX2,glostd,104
1,10,85,1,1,left,LAY2,glodev,120
1,10,86,1,1,left,LAX2,glostd,101
1,10,87,1,1,left,LAX2,glostd,102
1,10,88,1,1,left,LAX2,glostd,103
1,10,89,1,1,left,LAX2,glostd,104
1,10,90,1,1,left,LAY2,glodev,120
1,10,91,1,1,left,LAX2,glostd,101
1,10,92,1,1,left,LAX2,glostd,102
1,10,93,1,1,left,LAX2,glostd,103
1,10,94,1,1,left,LAX1,glodev,110
1,10,95,1,1,left,LAX2,glostd,101
1,10,96,1,1,left,LAX2,glostd,102
1,10,97,1,1,left,LAX2,glostd,103
1,10,98,1,1,left,LAX1,glodev,110
1,10,99,1,1,left,LAX1,glodev,110
1,10,100,1,1,left,LAX2,glostd,101
1,10,101,1,1,left,LAX2,glostd,102
1,10,102,1,1,left,LAX2,glostd,103
1,10,103,1,1,left,LAY2,glodev,120
1,10,104,1,1,left,LAX2,glostd,101
1,10,105,1,1,left,LAX2,glostd,102
1,10,106,1,1,left,LAX2,glostd,103
1,10,107,1,1,left,LAX2,glostd,104
1,10,108,1,1,left,LAX1,glodev,110
1,10,109,1,1,left,LAX2,glostd,101
1,10,110,1,1,left,LAX2,glostd,102
1,10,111,1,1,left,LAX2,glostd,103
1,10,112,1,1,left,LAX2,glostd,104
1,10,113,1,1,left,LAY2,glodev,120
1,10,114,1,1,left,LAX2,glostd,101
1,10,115,1,1,left,LAX2,glostd,102
1,10,116,1,1,left,LAX2,glostd,103
1,10,117,1,1,left,LAX1,glodev,110
1,10,118,1,1,left,LAX2,glostd,101
1,10,119,1,1,left,LAX2,glostd,102
1,10,120,1,1,left,LAX2,glostd,103
1,10,121,1,1,left,LAY2,glodev,120
1,10,122,1,1,left,LAX2,glostd,101
1,10,123,1,1,left,LAX2,glostd,102
1,10,124,1,1,left,LAY2,glodev,120
1,10,125,1,1,left,LAX2,glostd,101
1,10,126,1,1,left,LAX2,glostd,102
1,10,127,1,1,left,LAY2,glodev,120
1,10,128,1,1,left,LAY2,glodev,120
1,10,129,1,1,left,LAX2,glostd,101
1,10,130,1,1,left,LAX2,glostd,102
1,10,131,1,1,left,LAX1,glodev,110
1,10,132,1,1,left,LAX2,glostd,101
1,10,133,1,1,left,LAX2,glostd,102
1,10,134,1,1,left,LAX1,glodev,110
1,10,135,1,1,left,LAX2,glostd,101
1,10,136,1,1,left,LAX2,glostd,102
1,10,137,1,1,left,LAX2,glostd,103
1,10,138,1,1,left,LAX2,glostd,104
1,10,139,1,1,left,LAY2,glodev,120
1,10,140,1,1,left,LAX2,glostd,101
1,10,141,1,1,left,LAX2,glostd,102
1,10,142,1,1,left,LAX2,glostd,103
1,10,143,1,1,left,LAX2,glostd,104
1,10,144,1,1,left,LAY2,glodev,120
1,10,145,1,1,left,LAX2,glostd,101
1,10,146,1,1,left,LAX2,glostd,102
1,10,147,1,1,left,LAX2,glostd,103
1,10,148,1,1,left,LAX2,glostd,104
1,10,149,1,1,left,LAX1,glodev,110
1,10,150,1,1,left,LAX2,glostd,101
1,10,151,1,1,left,LAX2,glostd,102
1,10,152,1,1,left,LAY2,glodev,120
1,10,153,1,1,left,LAX2,glostd,101
1,10,154,1,1,left,LAX2,glostd,102
1,10,155,1,1,left,LAX2,glostd,103
1,10,156,1,1,left,LAY2,glodev,120
1,10,157,1,1,left,LAX2,glostd,101
1,10,158,1,1,left,LAX2,glostd,102
1,10,159,1,1,left,LAY2,glodev,120
1,10,160,1,1,left,LAX2,glostd,101
1,10,161,1,1,left,LAX2,glostd,102
1,10,162,1,1,left,LAY2,glodev,120
1,10,163,1,1,left,LAX2,glostd,101
1,10,164,1,1,left,LAX2,glostd,102
1,10,165,1,1,left,LAX2,glostd,103
1,10,166,1,1,left,LAY2,glodev,120
1,10,167,1,1,left,LAX2,glostd,101
1,10,168,1,1,left,LAX2,glostd,102
1,10,169,1,1,left,LAY2,glodev,120
1,10,170,1,1,left,LAX2,glostd,101
1,10,171,1,1,left,LAX2,glostd,102
1,10,172,1,1,left,LAX2,glostd,103
1,10,173,1,1,left,LAX1,glodev,110
1,10,174,1,1,left,LAX2,glostd,101
1,10,175,1,1,left,LAX2,glostd,102
1,10,176,1,1,left,LAX2,glostd,103
1,10,177,1,1,left,LAX2,glostd,104
1,10,178,1,1,left,LAX1,glodev,110
1,10,179,1,1,left,LAX2,glostd,101
1,10,180,1,1,left,LAX2,glostd,102
1,10,181,1,1,left,LAX1,glodev,110
1,10,182,1,1,left,LAX2,glostd,101
1,10,183,1,1,left,LAX2,glostd,102
1,10,184,1,1,left,LAX2,glostd,103
