id,block,trial,blocktype,deviance,laterality,stim,trialtype,trialcode
3,11,1,1,1,left,LAX2,glostd,100
3,11,2,1,1,left,LAX2,glostd,100
3,11,3,1,1,left,LAX2,glostd,100
3,11,4,1,1,left,LAX2,glostd,100
3,11,5,1,1,left,LAX2,glostd,100
3,11,6,1,1,left,LAX2,glostd,100
3,11,7,1,1,left,LAX2,glostd,100
3,11,8,1,1,left,LAX2,glostd,100
3,11,9,1,1,left,LAX2,glostd,100
3,11,10,1,1,left,LAX2,glostd,100
3,11,11,1,1,left,LAX2,glostd,100
3,11,12,1,1,left,LAX2,glostd,100
3,11,13,1,1,left,LAX2,glostd,100
3,11,14,1,1,left,LAX2,glostd,100
3,11,15,1,1,left,LAX2,glostd,100
3,11,16,1,1,left,LAX1,glodev,110
3,11,17,1,1,left,LAX2,glostd,101
3,11,18,1,1,left,LAX2,glostd,102
3,11,19,1,1,left,LAY2,glodev,120
3,11,20,1,1,left,LAX2,glostd,101
3,11,21,1,1,left,LAX2,glostd,102
3,11,22,1,1,left,LAX2,glostd,103
3,11,23,1,1,left,LAX2,glostd,104
3,11,24,1,1,left,LAY2,glodev,120
3,11,25,1,1,left,LAX2,glostd,101
3,11,26,1,1,left,LAX2,glostd,102
3,11,27,1,1,left,LAY2,glodev,120
3,11,28,1,1,left,LAX2,glostd,101
3,11,29,1,1,left,LAX2,glostd,102
3,11,30,1,1,left,LAX1,glodev,110
3,11,31,1,1,left,LAX2,glostd,101
3,11,32,1,1,left,LAX2,glostd,102
3,11,33,1,1,left,LAX2,glostd,103
3,11,34,1,1,left,LAX2,glostd,104
3,11,35,1,1,left,LAX1,glodev,110
3,11,36,1,1,left,LAX1,glodev,110
3,11,37,1,1,left,LAX2,glostd,101
3,11,38,1,1,left,LAX2,glostd,102
3,11,39,1,1,left,LAX2,glostd,103
3,11,40,1,1,left,LAX2,glostd,104
3,11,41,1,1,left,LAX1,glodev,110
3,11,42,1,1,left,LAX2,glostd,101
3,11,43,1,1,left,LAX2,glostd,102
3,11,44,1,1,left,LAX1,glodev,110
3,11,45,1,1,left,LAX2,glostd,101
3,11,46,1,1,left,LAX2,glostd,102
3,11,47,1,1,left,LAX2,glostd,103
3,11,48,1,1,left,LAX2,glostd,104
3,11,49,1,1,left,LAY2,glodev,120
3,11,50,1,1,left,LAX2,glostd,101
3,11,51,1,1,left,LAX2,glostd,102
3,11,52,1,1,left,LAX2,glostd,103
3,11,53,1,1,left,LAX2,glostd,104
3,11,54,1,1,left,LAX1,glodev,110
3,11,55,1,1,left,LAX2,glostd,101
3,11,56,1,1,left,LAX2,glostd,102
3,11,57,1,1,left,LAX2,glostd,103
3,11,58,1,1,left,LAX2,glostd,104
3,11,59,1,1,left,LAX1,glodev,110
3,11,60,1,1,left,LAX2,glostd,101
3,11,61,1,1,left,LAX2,glostd,102
3,11,62,1,1,left,LAX2,glostd,103
3,11,63,1,1,left,LAX1,glodev,110
3,11,64,1,1,left,LAX2,glostd,101
3,11,65,1,1,left,LAX2,glostd,102
3,11,66,1,1,left,LAY2,glodev,120
3,11,67,1,1,left,LAX2,glostd,101
3,11,68,1,1,left,LAX2,glostd,102
3,11,69,1,1,left,LAX2,glostd,103
3,11,70,1,1,left,LAX2,glostd,104
3,11,71,1,1,left,LAY2,glodev,120
3,11,72,1,1,left,LAX2,glostd,101
3,11,73,1,1,left,LAX2,glostd,102
3,11,74,1,1,left,LAX2,glostd,103
3,11,75,1,1,left,LAX1,glodev,110
3,11,76,1,1,left,LAX2,glostd,101
3,11,77,1,1,left,LAX2,glostd,102
3,11,78,1,1,left,LAX2,glostd,103
3,11,79,1,1,left,LAX2,glostd,104
3,11,80,1,1,left,LAY2,glodev,120
3,11,81,1,1,left,LAX2,glostd,101
3,11,82,1,1,left,LAX2,glostd,102
3,11,83,1,1,left,LAY2,glodev,120
3,11,84,1,1,left,LAY2,glodev,120
3,11,85,1,1,left,LAX2,glostd,101
3,11,86,1,1,left,LAX2,glostd,102
3,11,87,1,1,left,LAX2,glostd,103
3,11,88,1,1,left,LAY2,glodev,120
3,11,89,1,1,left,LAX2,glostd,101
3,11,90,1,1,left,LAX2,glostd,102
3,11,91,1,1,left,LAY2,glodev,120
3,11,92,1,1,left,LAX2,glostd,101
3,11,93,1,1,left,LAX2,glostd,102
3,11,94,1,1,left,LAX2,glostd,103
